Extent_north,Datetime,Extent_south,Extent_total
11.071,2016-12-10,9.566,20.637
11.244,2016-12-11,9.184,20.427999999999997
11.266,2016-12-12,8.853,20.119
11.348,2016-12-13,8.589,19.937
11.514,2016-12-14,8.303,19.817
11.541,2016-12-15,8.18,19.721
11.715,2016-12-16,7.958,19.673000000000002
11.762,2016-12-17,7.856,19.618000000000002
11.774,2016-12-18,7.686,19.46
11.867,2016-12-19,7.429,19.296
11.966,2016-12-20,7.232,19.198
11.841,2016-12-21,7.125,18.966
11.831,2016-12-22,6.979,18.81
11.737,2016-12-23,6.73,18.467
11.865,2016-12-24,6.509,18.374000000000002
12.027,2016-12-25,6.377,18.404
12.088,2016-12-26,6.226,18.314
12.291,2016-12-27,6.156,18.447
12.484,2016-12-28,6.038,18.522
12.525,2016-12-29,5.873,18.398
